,cust_id,cust_gender,affinity_card,bookkeeping_application,bulk_pack_diskettes,education,flat_panel_monitor,home_theater_package,household_size,occupation,os_doc_set_kanji,printer_supplies,yrs_residence,y_box_games,age,cust_marital_status,cust_city,country_name,cust_income_level,cust_credit_limit,amount_sold
2512,102513,M,0,1,0,HS-grad,0,1,2,Transp.,0,1,4,0,61,,Warsaw,Poland,"F: 110,000 - 129,999",10000,1043
2513,102514,F,0,1,1,HS-grad,1,1,9+,Machine,0,1,4,0,79,single,Brisbane,Australia,"F: 110,000 - 129,999",3000,1043
2514,102515,M,0,0,1,12th,1,1,3,Machine,0,1,5,0,42,married,Limerick,Canada,"F: 110,000 - 129,999",5000,1043
2515,102516,F,0,1,1,< Bach.,1,1,2,Prof.,0,1,5,0,49,married,Shah Alam,Singapore,"F: 110,000 - 129,999",5000,1043
2516,102517,M,0,1,0,Assoc-A,0,1,3,Crafts,0,1,4,0,55,,Niteroi,Brazil,"F: 110,000 - 129,999",10000,1043
2517,102518,M,0,1,0,< Bach.,0,1,3,Exec.,0,1,5,0,38,single,Wageningen,Italy,"F: 110,000 - 129,999",3000,1043
2518,102519,M,1,1,1,HS-grad,1,1,3,Crafts,0,1,5,0,77,married,Blumenau,Brazil,"F: 110,000 - 129,999",5000,1043
2519,102520,F,0,1,1,Bach.,1,0,1,Prof.,0,1,2,1,43,,Delft,Italy,"F: 110,000 - 129,999",10000,1043
2520,102521,M,0,1,1,HS-grad,1,1,3,Crafts,0,1,5,0,72,single,Adelaide,Australia,"F: 110,000 - 129,999",3000,1043
2521,102522,F,0,1,1,HS-grad,1,0,2,?,0,1,3,1,71,married,Soest,Italy,"F: 110,000 - 129,999",5000,1043
2522,102523,F,0,0,1,12th,1,1,2,Sales,0,1,7,0,74,,Purmerend,Italy,"F: 110,000 - 129,999",10000,1043
2523,102524,M,0,0,0,10th,0,0,2,Crafts,0,1,3,1,58,single,Darwin,Australia,"F: 110,000 - 129,999",3000,1043
2524,102525,M,1,1,1,< Bach.,1,1,3,Machine,0,1,4,0,52,married,Assen,Italy,"F: 110,000 - 129,999",5000,1043
2525,102526,F,0,1,0,< Bach.,0,0,2,Machine,0,1,2,1,78,,Middelburg,Italy,"F: 110,000 - 129,999",10000,1043
2526,102527,F,0,1,0,HS-grad,0,1,9+,Other,0,1,4,0,72,single,Yokohama,Japan,"F: 110,000 - 129,999",3000,1043
2527,102528,F,0,1,0,Bach.,0,0,1,Prof.,0,1,2,1,76,single,Szczecin,Poland,"F: 110,000 - 129,999",3000,1029
2528,102529,M,0,1,0,Bach.,0,1,3,Exec.,0,1,4,0,70,married,Melbourne,Australia,"F: 110,000 - 129,999",5000,1029
2529,102530,M,0,1,1,HS-grad,1,0,2,Crafts,0,1,2,1,51,,Ruinen,Italy,"F: 110,000 - 129,999",10000,1029
2530,102531,M,0,1,1,< Bach.,1,0,3,Sales,0,1,4,0,60,single,Zaandam,Italy,"F: 110,000 - 129,999",3000,1029
2531,102532,M,0,1,1,HS-grad,1,1,9+,Machine,0,1,4,0,44,married,Trier,Germany,"G: 130,000 - 149,999",1500,1029
2532,102533,M,0,1,0,Assoc-V,0,0,3,Crafts,0,1,3,0,56,,Berchtesgaden,Germany,"G: 130,000 - 149,999",7000,1029
2533,102534,M,0,1,0,Bach.,0,0,3,Machine,0,1,4,1,78,single,Atwood,United States of America,"G: 130,000 - 149,999",11000,1029
2534,102535,M,0,1,1,Bach.,1,0,1,Prof.,0,1,3,1,47,married,Magdeburg,Germany,"G: 130,000 - 149,999",1500,1029
2535,102536,M,0,1,1,< Bach.,1,0,1,Machine,0,1,2,1,77,,Cranford,United States of America,"G: 130,000 - 149,999",9000,1029
2536,102537,F,0,1,1,< Bach.,1,0,9+,Protec.,0,1,3,0,73,single,Bethel Acres,United States of America,"G: 130,000 - 149,999",11000,1029
2537,102538,F,0,1,1,HS-grad,1,1,9+,Exec.,0,1,7,0,55,married,El Campello,Spain,"G: 130,000 - 149,999",1500,1029
2538,102539,M,1,0,0,9th,0,1,3,Transp.,0,1,9,0,70,,Cannes,France,"G: 130,000 - 149,999",7000,1029
2539,102540,M,0,1,0,HS-grad,0,1,2,Handler,0,1,6,0,49,single,Passau,Germany,"G: 130,000 - 149,999",9000,1029
2540,102541,M,0,1,1,HS-grad,1,1,3,Machine,0,1,4,0,67,married,Belmont,United States of America,"G: 130,000 - 149,999",1500,1043
2541,102542,M,0,1,1,< Bach.,1,1,2,Transp.,0,1,4,0,46,,Knowles,United States of America,"G: 130,000 - 149,999",7000,1043
2542,102543,F,0,1,1,< Bach.,1,0,4-5,Sales,0,1,2,1,45,single,Ryder,United States of America,"G: 130,000 - 149,999",9000,1043
2543,102544,F,0,1,0,HS-grad,0,1,9+,Other,0,1,4,0,53,single,Strasbourg,France,"G: 130,000 - 149,999",9000,1043
2544,102545,F,0,1,1,Assoc-V,1,0,2,Cleric.,0,1,2,1,69,married,Fords Prairie,United States of America,"G: 130,000 - 149,999",1500,1043
2545,102546,F,1,1,1,Bach.,1,0,2,Exec.,0,1,4,1,62,,Newtownabbey,United Kingdom,"G: 130,000 - 149,999",7000,1043
2546,102547,F,0,0,1,10th,1,0,1,Other,0,1,0,1,35,single,Copenhagen,Denmark,"G: 130,000 - 149,999",9000,1043
2547,102548,F,0,1,0,Bach.,0,1,2,Prof.,0,1,4,0,50,,North Druid Hills,United States of America,"G: 130,000 - 149,999",7000,1043
2548,102549,F,0,1,1,HS-grad,1,0,2,Cleric.,0,1,3,0,59,single,Bolivar,United States of America,"G: 130,000 - 149,999",9000,1043
2549,102550,F,0,1,1,HS-grad,1,1,9+,Cleric.,0,1,4,0,48,married,Marseille,France,"G: 130,000 - 149,999",1500,1043
2550,102551,M,1,1,1,Bach.,1,1,3,Exec.,0,1,7,0,43,married,Rosenheim,Germany,"G: 130,000 - 149,999",1500,1029
2551,102552,M,0,1,0,Bach.,0,1,2,Crafts,0,1,4,0,71,,Smyrna,United States of America,"G: 130,000 - 149,999",9000,1029
2552,102553,M,1,1,1,Assoc-V,1,1,3,TechSup,0,1,5,0,70,single,Weimar,Germany,"G: 130,000 - 149,999",9000,1029
2553,102554,M,0,1,1,< Bach.,1,0,1,?,0,1,2,1,74,married,Batesland,United States of America,"G: 130,000 - 149,999",3000,1029
2554,102555,M,0,1,0,Bach.,0,1,2,Exec.,0,1,14,0,42,,Backnang,Germany,"G: 130,000 - 149,999",7000,1029
2555,102556,M,1,1,1,Masters,1,1,3,Armed-F,0,1,5,0,71,single,White Plains,United States of America,"G: 130,000 - 149,999",11000,1029
2556,102557,M,0,1,0,HS-grad,0,1,3,?,0,1,11,0,69,married,Otway,United States of America,"G: 130,000 - 149,999",1500,1029
2557,102558,M,0,0,1,7th-8th,1,0,3,Farming,0,1,3,1,72,,Forrestcity,United States of America,"G: 130,000 - 149,999",9000,1029
2558,102559,F,0,1,0,HS-grad,0,1,2,Other,0,1,4,0,57,single,Bayreuth,Germany,"G: 130,000 - 149,999",9000,1029
2559,102560,M,0,1,1,HS-grad,1,1,3,Prof.,0,1,5,0,51,married,"Bradford, IL",United States of America,"G: 130,000 - 149,999",1500,1029
2560,102561,F,0,0,0,10th,0,1,9+,Other,0,1,5,0,74,,Lowndesville,United States of America,"G: 130,000 - 149,999",9000,1029
2561,102562,M,0,1,0,HS-grad,0,0,2,Farming,0,1,2,0,73,single,Norman,United States of America,"G: 130,000 - 149,999",11000,1029
2562,102563,M,0,1,1,HS-grad,1,0,2,Cleric.,0,1,3,0,69,married,Tours,France,"G: 130,000 - 149,999",1500,1029
2563,102564,M,1,1,1,< Bach.,1,1,3,Exec.,0,1,6,0,36,single,Elba,United States of America,"G: 130,000 - 149,999",9000,1029
2564,102565,F,0,0,1,7th-8th,1,1,2,Other,0,1,3,0,76,married,Sully,United States of America,"G: 130,000 - 149,999",3000,1029
2565,102566,F,0,1,1,Bach.,1,0,1,TechSup,0,1,3,1,71,,Plains,United States of America,"G: 130,000 - 149,999",9000,1029
2566,102567,M,0,1,1,< Bach.,1,0,1,Other,0,1,2,1,75,single,Mandelieu la Napoule,France,"G: 130,000 - 149,999",11000,1029
2567,102568,F,0,1,1,< Bach.,1,0,1,?,0,1,2,1,64,married,Myrtle Grove,United States of America,"G: 130,000 - 149,999",1500,1029
2568,102569,M,0,1,1,HS-grad,1,1,3,Other,0,1,3,0,79,,Erlangen,Germany,"G: 130,000 - 149,999",9000,1029
2569,102570,M,0,0,1,10th,0,1,2,Transp.,0,1,13,0,74,single,Joue les Tours,France,"G: 130,000 - 149,999",11000,1029
2570,102571,F,0,1,0,< Bach.,0,0,2,Exec.,0,1,3,0,72,married,Saint-Emilion,France,"G: 130,000 - 149,999",3000,1029
2571,102572,M,0,1,1,Bach.,1,1,6-8,Other,0,1,6,0,77,,Damascus,United States of America,"G: 130,000 - 149,999",9000,1029
2572,102573,M,1,1,0,Masters,0,1,3,Protec.,0,1,5,0,72,single,Washington,United States of America,"G: 130,000 - 149,999",11000,1029
2573,102574,F,0,1,0,HS-grad,0,1,9+,Machine,0,1,2,0,73,married,Attica,United States of America,"G: 130,000 - 149,999",3000,1029
2574,102575,M,1,1,1,HS-grad,1,0,2,Sales,0,1,3,1,40,,New Castle,United States of America,"G: 130,000 - 149,999",7000,1029
2575,102576,F,1,1,1,< Bach.,1,0,4-5,Exec.,0,1,3,0,58,,Buckley,United States of America,"G: 130,000 - 149,999",7000,1029
2576,102577,M,0,1,1,Profsc,1,0,6-8,Prof.,0,1,4,1,39,single,Perry,United States of America,"G: 130,000 - 149,999",9000,1029
2577,102578,M,0,1,0,HS-grad,0,1,3,Crafts,0,1,5,0,76,married,Garfield,United States of America,"G: 130,000 - 149,999",3000,1029
2578,102579,M,0,1,1,< Bach.,1,1,3,Machine,0,1,4,0,52,,Offenbach,Germany,"G: 130,000 - 149,999",7000,1029
2579,102580,M,0,1,0,HS-grad,0,0,3,Machine,0,1,4,0,75,single,Foxborough,United States of America,"G: 130,000 - 149,999",11000,1029
2580,102581,M,0,1,1,< Bach.,1,1,3,Cleric.,0,1,5,0,41,married,Langeais,France,"G: 130,000 - 149,999",1500,1029
2581,102582,M,0,0,1,5th-6th,1,0,2,Transp.,0,1,3,1,68,single,Norwich,United Kingdom,"H: 150,000 - 169,999",3000,1029
2582,102583,M,0,1,1,HS-grad,1,1,2,Machine,0,1,4,0,71,single,Lunel,France,"H: 150,000 - 169,999",7000,1029
2583,102584,F,0,1,1,HS-grad,1,1,2,Sales,0,1,3,0,41,single,Leeds,United Kingdom,"H: 150,000 - 169,999",10000,1029
2584,102585,M,0,1,0,PhD,0,1,3,Prof.,0,1,5,0,70,single,Dolores,United States of America,"H: 150,000 - 169,999",3000,1030
2585,102586,F,0,1,0,< Bach.,0,0,2,Other,0,1,1,1,67,single,Stuttgart,Germany,"H: 150,000 - 169,999",5000,1030
2586,102587,M,0,1,0,HS-grad,0,1,3,Cleric.,0,1,7,0,70,single,Montara,United States of America,"H: 150,000 - 169,999",10000,1030
2587,102588,M,1,1,1,< Bach.,0,0,3,Exec.,0,1,5,0,56,single,Neuss,Germany,"H: 150,000 - 169,999",3000,1030
2588,102589,M,0,1,1,Bach.,1,0,2,TechSup,0,1,5,0,50,single,Clermont-l'Herault,France,"H: 150,000 - 169,999",5000,1030
2589,102590,F,0,1,0,< Bach.,0,1,2,?,0,1,2,0,60,single,Dornstadt,Germany,"K: 250,000 - 299,999",11000,1030
2590,102591,F,0,1,1,HS-grad,1,0,1,?,0,1,1,1,34,,Alicante,Spain,"K: 250,000 - 299,999",9000,1030
2591,102592,M,0,1,1,HS-grad,1,0,3,Sales,0,1,3,1,59,single,Southaven,United States of America,"K: 250,000 - 299,999",9000,1030
2592,102593,F,0,1,1,HS-grad,1,0,2,TechSup,0,1,2,1,58,single,Rhineland,United States of America,"K: 250,000 - 299,999",9000,1030
2593,102594,F,0,1,1,< Bach.,1,1,2,Farming,0,1,4,0,61,single,Toulouse,France,"K: 250,000 - 299,999",11000,1030
2594,102595,M,1,1,1,Masters,1,1,3,Cleric.,0,1,5,0,65,married,Roseville,United States of America,"K: 250,000 - 299,999",9000,1030
2595,102596,F,0,0,0,7th-8th,0,1,4-5,Machine,0,1,7,0,46,single,Sabadell,Spain,"K: 250,000 - 299,999",9000,1045
2596,102597,M,0,1,1,Bach.,1,0,2,Sales,0,1,3,0,55,married,Passau,Germany,"K: 250,000 - 299,999",11000,1045
2597,102598,M,0,0,0,9th,0,0,1,Handler,0,1,2,1,44,married,Madison,United States of America,"K: 250,000 - 299,999",9000,1045
2598,102599,M,0,0,1,12th,1,0,1,Handler,0,1,2,1,50,single,Lancaster,United States of America,"K: 250,000 - 299,999",9000,1045
2599,102600,F,0,1,1,HS-grad,1,0,2,Sales,0,1,3,0,69,single,Keighley,United Kingdom,"K: 250,000 - 299,999",11000,1210
2600,102601,F,1,1,0,HS-grad,0,1,9+,Prof.,0,1,5,0,33,,Vidalia,United States of America,"K: 250,000 - 299,999",11000,1045
2601,102602,M,0,1,1,Bach.,1,0,1,Crafts,0,1,3,1,64,married,Gerald,United States of America,"K: 250,000 - 299,999",9000,1045
2602,102603,M,0,1,1,HS-grad,1,0,3,Handler,0,1,3,1,61,,North Utica,United States of America,"K: 250,000 - 299,999",9000,1045
2603,102604,M,0,1,1,HS-grad,0,0,1,Cleric.,0,1,2,1,58,married,Berlin,Germany,"K: 250,000 - 299,999",11000,1045
2604,102605,M,1,1,0,Bach.,0,0,3,Exec.,0,1,3,0,65,married,Oran,United States of America,"K: 250,000 - 299,999",9000,1045
2605,102606,F,1,1,1,Assoc-A,1,0,4-5,Cleric.,0,1,3,1,56,single,Berchtesgaden,Germany,"K: 250,000 - 299,999",9000,1045
2606,102607,F,1,1,0,< Bach.,0,1,4-5,Cleric.,0,1,5,0,63,married,Mosquitolake,United States of America,"K: 250,000 - 299,999",9000,1045
2607,102608,M,0,1,0,Assoc-A,0,0,2,TechSup,0,1,4,1,42,single,Vanleer,United States of America,"K: 250,000 - 299,999",9000,1045
2608,102609,F,0,1,0,< Bach.,0,1,9+,Cleric.,0,1,4,0,49,married,Girona,Spain,"K: 250,000 - 299,999",11000,1045
2609,102610,F,0,1,1,HS-grad,1,0,1,Sales,0,1,1,1,60,married,Mandelieu la Napoule,France,"K: 250,000 - 299,999",9000,1045
2610,102611,M,0,1,1,HS-grad,1,0,3,Crafts,0,1,3,0,48,single,Tonkawa,United States of America,"K: 250,000 - 299,999",9000,1045
2611,102612,M,1,1,0,Masters,0,1,3,Prof.,0,1,5,0,32,,Farmington,United States of America,"K: 250,000 - 299,999",11000,1045
2612,102613,M,0,0,1,5th-6th,1,1,3,Other,0,1,4,0,64,married,Lyngby,Denmark,"K: 250,000 - 299,999",9000,1045
2613,102614,M,0,1,0,< Bach.,0,1,3,Protec.,0,1,4,0,63,,Earl,United States of America,"K: 250,000 - 299,999",9000,1045
2614,102615,M,0,1,0,Masters,0,1,3,Exec.,0,1,4,0,41,married,Bonn,Germany,"K: 250,000 - 299,999",11000,1045
2615,102616,M,1,1,0,HS-grad,0,1,3,Sales,0,1,5,0,43,married,Fisher,United States of America,"K: 250,000 - 299,999",9000,1045
2616,102617,F,0,1,0,HS-grad,0,0,9+,Other,0,1,3,0,65,,Puako,United States of America,"K: 250,000 - 299,999",9000,1045
2617,102618,F,0,1,0,HS-grad,0,1,2,Machine,0,1,5,0,35,,Little Port,United States of America,"K: 250,000 - 299,999",11000,1045
2618,102619,M,1,1,1,PhD,1,1,3,Prof.,0,1,10,0,69,single,Sugarloaf Key,United States of America,"K: 250,000 - 299,999",11000,1045
2619,102620,F,0,1,1,Bach.,1,1,9+,Sales,0,1,4,0,51,married,Atalissa,United States of America,"K: 250,000 - 299,999",9000,1045
2620,102621,F,0,0,1,5th-6th,1,0,1,Other,0,1,3,1,66,,Navy Yard City,United States of America,"K: 250,000 - 299,999",9000,1045
2621,102622,M,1,1,1,< Bach.,0,0,3,Sales,0,1,3,0,45,married,Bad Kreuznach,Germany,"K: 250,000 - 299,999",11000,1045
2622,102623,M,0,0,0,11th,0,0,3,Crafts,0,1,3,0,57,married,Mainz,Germany,"K: 250,000 - 299,999",9000,1045
2623,102624,M,1,1,1,Bach.,1,0,3,Exec.,0,1,4,0,54,single,Hillcrest Heights,United States of America,"K: 250,000 - 299,999",9000,1045
2624,102625,M,0,1,1,< Bach.,1,1,3,Machine,0,1,4,0,57,married,Manresa,Spain,"K: 250,000 - 299,999",11000,1045
2625,102626,F,0,1,1,< Bach.,1,0,4-5,Machine,0,1,3,1,62,married,Wuppertal,Germany,"K: 250,000 - 299,999",9000,1045
2626,102627,F,0,1,0,HS-grad,0,0,1,Sales,0,1,2,1,56,single,Fort William,United Kingdom,"K: 250,000 - 299,999",9000,1045
2627,102628,F,0,1,0,< Bach.,0,1,1,Cleric.,0,1,4,0,59,married,Chieflake,United States of America,"K: 250,000 - 299,999",11000,1045
2628,102629,F,1,1,1,HS-grad,1,1,1,Sales,0,1,5,0,37,married,North Branch,United States of America,"K: 250,000 - 299,999",9000,1045
2629,102630,M,0,1,0,< Bach.,0,0,2,Exec.,0,1,2,1,36,single,Tucumcari,United States of America,"K: 250,000 - 299,999",9000,1045
2630,102631,M,0,1,1,HS-grad,1,0,3,Exec.,0,1,3,0,63,single,Dillsboro,United States of America,"K: 250,000 - 299,999",11000,1045
2631,102632,M,0,1,1,Bach.,1,0,3,Prof.,0,1,3,1,60,married,Mineral,United States of America,"K: 250,000 - 299,999",9000,1045
2632,102633,M,0,1,0,HS-grad,0,1,3,Exec.,0,1,4,0,63,,Lowndesville,United States of America,"K: 250,000 - 299,999",9000,1045
2633,102634,M,1,1,0,< Bach.,0,0,3,Machine,0,1,6,0,70,single,Minnetonka Beach,United States of America,"K: 250,000 - 299,999",11000,1045
2634,102635,M,0,1,1,< Bach.,1,0,3,Cleric.,0,1,3,1,68,married,Jena,Germany,"K: 250,000 - 299,999",9000,1045
2635,102636,F,0,1,1,< Bach.,1,1,9+,Cleric.,0,1,6,0,61,,Glennie,United States of America,"K: 250,000 - 299,999",9000,1045
2636,102637,F,0,0,0,12th,0,1,9+,Other,0,1,4,0,56,married,Saint-Malo,France,"K: 250,000 - 299,999",11000,1045
2637,102638,F,0,1,0,Bach.,0,0,1,Cleric.,0,1,2,1,64,,Duncan,United States of America,"K: 250,000 - 299,999",9000,1045
2638,102639,F,0,1,1,HS-grad,1,0,2,House-s,0,1,3,1,53,married,Hatfield,United States of America,"K: 250,000 - 299,999",11000,1045
2639,102640,F,0,1,1,< Bach.,1,0,2,Cleric.,0,1,2,1,47,married,Atwood,United States of America,"K: 250,000 - 299,999",9000,1045
2640,102641,M,1,1,1,HS-grad,1,1,3,Exec.,0,1,7,0,58,single,Gays,United States of America,"K: 250,000 - 299,999",9000,1045
2641,102642,M,0,1,1,HS-grad,1,0,9+,Transp.,0,1,3,1,31,,Holden,United States of America,"K: 250,000 - 299,999",11000,1045
2642,102643,M,1,1,1,Bach.,1,1,3,Prof.,0,1,5,0,40,married,"Cap d'Antibes, Le",France,"K: 250,000 - 299,999",9000,1045
2643,102644,M,0,1,1,HS-grad,0,1,2,Crafts,0,1,6,0,52,single,Gaastra,United States of America,"K: 250,000 - 299,999",9000,1045
2644,102645,M,0,0,1,7th-8th,1,1,2,Other,0,1,6,0,62,single,Five Points,United States of America,"K: 250,000 - 299,999",11000,1045
2645,102646,M,0,1,1,HS-grad,1,0,3,Transp.,0,1,4,1,39,married,Whalepass,United States of America,"K: 250,000 - 299,999",9000,909
2646,102647,M,0,1,1,HS-grad,1,1,2,Exec.,0,1,9,0,59,single,Revel,France,"K: 250,000 - 299,999",9000,909
2647,102648,M,1,1,0,Masters,0,0,3,Prof.,0,1,5,0,62,single,Skagway,United States of America,"K: 250,000 - 299,999",11000,909
2648,102649,F,0,1,1,Assoc-V,0,1,9+,Prof.,0,1,4,0,57,married,Erfurt,Germany,"K: 250,000 - 299,999",9000,906
2649,102650,M,1,1,0,Bach.,0,1,2,Crafts,0,1,8,0,62,married,Bay City,United States of America,"K: 250,000 - 299,999",9000,906
2650,102651,M,1,1,0,Masters,0,1,3,Prof.,0,1,5,0,38,single,Lyon,France,"K: 250,000 - 299,999",9000,906
2651,102652,M,0,0,0,12th,0,0,6-8,Sales,0,1,3,1,67,single,Holyrood,United States of America,"K: 250,000 - 299,999",11000,906
2652,102653,M,1,1,1,Profsc,1,1,3,Prof.,0,1,7,0,61,married,Danville,United States of America,"K: 250,000 - 299,999",9000,906
2653,102654,F,0,1,0,Assoc-V,0,1,9+,Exec.,0,1,5,0,76,married,Vass,United States of America,"C: 50,000 - 69,999",5000,906
2654,102655,M,1,1,1,Bach.,1,1,3,Sales,0,1,4,0,93,,Hatfield,United States of America,"C: 50,000 - 69,999",3000,906
2655,102656,F,0,1,0,Bach.,0,1,1,Exec.,0,1,4,0,88,,Atwood,United States of America,"C: 50,000 - 69,999",3000,906
2656,102657,M,0,0,0,11th,0,0,6-8,Other,0,1,2,1,42,married,Gays,United States of America,"C: 50,000 - 69,999",5000,906
2657,102658,F,0,1,1,HS-grad,1,0,9+,Machine,0,1,3,0,67,,Aalen,Germany,"C: 50,000 - 69,999",3000,906
2658,102659,F,0,1,0,< Bach.,0,1,2,Sales,0,1,7,0,65,,"Cap d'Antibes, Le",France,"C: 50,000 - 69,999",3000,906
2659,102660,M,1,1,0,< Bach.,0,1,3,Exec.,0,1,5,0,70,married,Cochem,Germany,"C: 50,000 - 69,999",5000,909
2660,102661,M,1,1,1,Profsc,1,1,3,Prof.,0,1,6,0,64,,Bridgman,United States of America,"C: 50,000 - 69,999",3000,909
2661,102662,F,0,1,1,HS-grad,1,0,9+,Machine,0,1,3,0,91,,Passau,Germany,"C: 50,000 - 69,999",5000,909
2662,102663,M,0,1,0,HS-grad,0,1,2,Crafts,0,1,6,0,45,married,Douglas,Canada,"C: 50,000 - 69,999",5000,909
2663,102664,M,0,1,0,HS-grad,0,0,1,Crafts,0,1,2,1,44,,Skagway,United States of America,"C: 50,000 - 69,999",3000,909
2664,102665,F,0,1,0,HS-grad,0,0,1,Transp.,0,1,3,0,84,,North Carrollton,United States of America,"C: 50,000 - 69,999",3000,909
2665,102666,M,0,1,0,< Bach.,0,0,1,?,0,1,3,0,87,,Wuerzburg,Germany,"C: 50,000 - 69,999",3000,906
2666,102667,M,0,1,1,HS-grad,1,1,3,?,0,1,7,0,68,married,Strang,United States of America,"C: 50,000 - 69,999",5000,906
2667,102668,M,1,0,1,12th,1,1,3,Crafts,0,1,4,0,95,,Holyrood,United States of America,"C: 50,000 - 69,999",3000,906
2668,102669,M,1,1,1,Profsc,1,1,3,Prof.,0,1,6,0,78,,Crownpoint,United States of America,"C: 50,000 - 69,999",3000,906
2669,102670,M,1,1,1,HS-grad,1,1,3,Transp.,0,1,6,0,74,,Alsen,United States of America,"C: 50,000 - 69,999",3000,906
2670,102671,M,0,1,0,< Bach.,0,0,3,Exec.,0,1,2,1,53,,New Hartford,United States of America,"C: 50,000 - 69,999",3000,906
2671,102672,F,0,1,0,< Bach.,0,0,2,Cleric.,0,1,2,1,71,married,Ozan,United States of America,"C: 50,000 - 69,999",5000,906
2672,102673,M,0,1,1,Assoc-V,0,1,2,Prof.,0,1,5,0,89,married,Rhineland,United States of America,"C: 50,000 - 69,999",5000,906
2673,102674,M,0,1,0,< Bach.,0,0,2,Crafts,0,1,3,1,62,,Union City,United States of America,"C: 50,000 - 69,999",3000,906
2674,102675,M,0,1,1,< Bach.,1,1,3,Crafts,0,1,6,0,43,,North Bellmore,United States of America,"C: 50,000 - 69,999",3000,906
2675,102676,M,1,1,0,< Bach.,0,1,3,TechSup,0,1,7,0,92,married,Sabadell,Spain,"C: 50,000 - 69,999",7000,906
2676,102677,F,0,1,0,Bach.,0,0,9+,Exec.,0,1,3,0,56,,Mulhouse,France,"C: 50,000 - 69,999",3000,906
2677,102678,M,0,0,1,7th-8th,0,1,3,Transp.,0,1,6,0,40,,Severy,United States of America,"C: 50,000 - 69,999",3000,906
2678,102679,M,1,1,1,< Bach.,1,1,3,Crafts,0,1,5,0,88,married,Central City,United States of America,"C: 50,000 - 69,999",5000,906
2679,102680,F,0,1,1,< Bach.,1,0,2,TechSup,0,1,3,0,79,,Franklin,United States of America,"C: 50,000 - 69,999",3000,906
2680,102681,M,0,1,1,Assoc-A,1,1,3,Prof.,0,1,5,0,49,,Potsdam,Germany,"C: 50,000 - 69,999",3000,918
2681,102682,F,0,1,1,HS-grad,0,1,1,Sales,0,1,2,0,51,married,North Utica,United States of America,"C: 50,000 - 69,999",5000,918
2682,102683,M,1,1,1,HS-grad,1,0,2,Cleric.,0,1,4,0,89,,Barre,United States of America,"C: 50,000 - 69,999",3000,918
2683,102684,F,0,1,1,< Bach.,1,0,9+,?,0,1,2,1,77,,Oran,United States of America,"C: 50,000 - 69,999",3000,918
2684,102685,M,1,1,1,HS-grad,1,1,3,Machine,0,1,4,0,59,married,Lamar,United States of America,"C: 50,000 - 69,999",5000,918
2685,102686,M,0,1,1,< Bach.,1,1,3,Prof.,0,1,5,0,82,,Elba,United States of America,"C: 50,000 - 69,999",3000,918
2686,102687,M,0,1,1,PhD,1,1,3,Prof.,0,1,8,0,81,married,Vanleer,United States of America,"C: 50,000 - 69,999",5000,918
2687,102688,M,0,1,0,Bach.,0,0,3,TechSup,0,1,2,1,80,,Kiel,Germany,"C: 50,000 - 69,999",3000,918
2688,102689,M,0,1,1,Profsc,1,1,9+,Farming,0,1,6,0,61,,Mandelieu la Napoule,France,"C: 50,000 - 69,999",3000,918
2689,102690,F,1,1,1,HS-grad,1,1,4-5,Machine,0,1,5,0,55,married,Canaseraga,United States of America,"C: 50,000 - 69,999",5000,918
2690,102691,F,0,0,1,9th,1,0,9+,Other,0,1,3,0,90,,Sainte-Croix-du-Mont,France,"C: 50,000 - 69,999",3000,918
2691,102692,F,0,1,1,< Bach.,1,0,1,Cleric.,0,1,2,1,85,,Lyngby,Denmark,"C: 50,000 - 69,999",3000,918
2692,102693,M,0,1,0,HS-grad,0,1,3,Protec.,0,1,6,0,73,married,Earl,United States of America,"C: 50,000 - 69,999",5000,918
2693,102694,F,0,1,0,Bach.,0,0,1,Cleric.,0,1,3,1,54,,Bonn,Germany,"C: 50,000 - 69,999",3000,918
2694,102695,M,1,1,0,Bach.,0,1,3,Prof.,0,1,4,0,63,,Elche,Spain,"C: 50,000 - 69,999",3000,918
2695,102696,M,1,1,1,< Bach.,1,1,3,Exec.,0,1,4,0,52,married,Bielefeld,Germany,"C: 50,000 - 69,999",5000,918
2696,102697,M,0,1,1,HS-grad,1,0,1,Handler,0,1,2,1,80,,Issy-les-Moulineaux,France,"C: 50,000 - 69,999",3000,906
2697,102698,M,0,1,1,Assoc-A,1,0,1,Handler,0,1,2,1,58,,Sugarloaf Key,United States of America,"C: 50,000 - 69,999",3000,906
2698,102699,M,1,1,1,Bach.,0,1,3,Cleric.,0,1,4,0,41,,Bordeaux,France,"C: 50,000 - 69,999",3000,906
2699,102700,M,0,1,1,Bach.,1,1,3,Exec.,0,1,6,0,51,married,Didcot,United Kingdom,"K: 250,000 - 299,999",7000,1210
2700,102701,F,0,0,0,1st-4th,0,1,9+,Prof.,0,1,5,0,72,married,Locust Valley,United States of America,"C: 50,000 - 69,999",5000,906
2701,102702,F,0,1,1,< Bach.,1,1,2,Handler,0,1,5,0,69,,Kassel,Germany,"C: 50,000 - 69,999",3000,906
2702,102703,M,0,1,1,< Bach.,1,0,1,Cleric.,0,1,2,1,75,,Mainz,Germany,"C: 50,000 - 69,999",3000,906
2703,102704,M,0,1,0,HS-grad,0,1,2,Handler,0,1,3,0,77,married,Hillcrest Heights,United States of America,"C: 50,000 - 69,999",5000,906
